turnstilelink_link_1,turnstilelink_link_1/_text,turnstilelink_link_1/_title,company_value,turnstilelink_link_2,turnstilelink_link_2/_text,turnstilelink_link_2/_title,turnstilelink_link_2_numbers,label,location_value_1,location_value_2,moreloc_link,moreloc_link/_text,moreloc_link/_title,moreloc_link_numbers,summary_description,ialabel_value,date_value,date_value_numbers,savejob_label,email_link,email_link/_text,email_link/_title,more_label,viewall_label,viewall_link,viewall_link/_text,viewall_link/_title,matitem_link,matitem_link/_text,matitem_link/_title,salarysearch_label,salarysearch_link,salarysearch_link/_text,salarysearch_link/_title,mat_flag,mattext_link,mattext_link/_text,mattext_link/_title,related_label,related_link,related_link/_text,related_link/_title,_PAGE_NUMBER
http://www.indeed.com/rc/clk?jk=ae64aa57688f0e39,Postdoctoral Fellow,Postdoctoral Fellow,Utah State University,http://www.indeed.com/cmp/Utah-State-University/reviews?jcid=f0f1f75e7a34ab34,91 reviews,Utah State University reviews,91,-,"Logan, UT",,,,,,"Apply principles of logical or scientific thinking to define problems, collect data, establish facts, and draw valid conclusions....",,3 days ago,3,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Utah-State-University-l-Logan,-UT-jobs.html","Utah State University jobs in Logan, UT",,"http://www.indeed.com/l-Logan,-UT-jobs.html",Logan jobs,,Salary Search:,http://www.indeed.com/salary?q1=Postdoctoral+Fellow&l1=Logan%2C+UT,"Postdoctoral Fellow salaries in Logan, UT",,Learn more about working at,http://www.indeed.com/cmp/Utah-State-University?jk=ae64aa57688f0e39&from=serp-more&campaignid=serp-more&jcid=f0f1f75e7a34ab34,Utah State University,,Related forums:,http://www.indeed.com/forum/cmp/Utah-State-University.html,Utah State University,,8
http://www.indeed.com/rc/clk?jk=521143e2aa474412,Data Scientist,Data Scientist,Capital One,http://www.indeed.com/cmp/Capital-One/reviews?jcid=b85c5070c3d3d8c8,"2,481 reviews",Capital One reviews,2481,-,"McLean, VA",,http://www.indeed.com/jobs?q=Data+Scientist&rbt=Data+Scientist&rbc=Capital+One&jtid=1872a3288ede048a&jcid=b85c5070c3d3d8c8&grp=tcl,+3 locations,,,At least a Master’s Degree and a minimum of 3 years’ experience OR a Bachelor’s Degree and a minimum of 6 years of experience -At least 3 years’ experience in...,,14 days ago,14,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Capital-One-l-McLean,-VA-jobs.html","Capital One jobs in McLean, VA",,"http://www.indeed.com/l-McLean,-VA-jobs.html",McLean jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=McLean%2C+VA,"Data Scientist salaries in McLean, VA",,Learn more about working at,http://www.indeed.com/cmp/Capital-One?jk=521143e2aa474412&from=serp-more&campaignid=serp-more&jcid=b85c5070c3d3d8c8,Capital One,,Related forums:,http://www.indeed.com/forum/cmp/Capital-One.html,Capital One,,8
http://www.indeed.com/rc/clk?jk=e025ac7eccb79759,Marketing Data Scientist,Marketing Data Scientist,Intel,http://www.indeed.com/cmp/Intel/reviews?jcid=f1374be6a45f4b8a,"1,224 reviews",Intel reviews,1224,-,"Santa Clara, CA 95054",,,,,,"However, for this position, we’re looking for someone who can bring advanced data science experience and skills into the team such as data mining unstructured...",,3 days ago,3,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Intel-l-Santa-Clara,-CA-jobs.html","Intel jobs in Santa Clara, CA",,"http://www.indeed.com/l-Santa-Clara,-CA-jobs.html",Santa Clara jobs,,Salary Search:,http://www.indeed.com/salary?q1=Marketing+Data+Scientist&l1=Santa+Clara%2C+CA,"Marketing Data Scientist salaries in Santa Clara, CA",,Learn more about working at,http://www.indeed.com/cmp/Intel?jk=e025ac7eccb79759&from=serp-more&campaignid=serp-more&jcid=f1374be6a45f4b8a,Intel,,Related forums:,http://www.indeed.com/forum/cmp/Intel.html,Intel,,8
http://www.indeed.com/rc/clk?jk=d65713b2802c42d0,Data Scientist,Data Scientist,comScore,http://www.indeed.com/cmp/Comscore/reviews?jcid=b39fb6f124ce8586,22 reviews,Comscore reviews,22,-,"Portland, OR",,,,,,"Extensive background in data mining applications, including proven programming and debugging ability in SAS, R, Python or similar language....",,4 days ago,4,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Comscore-l-Portland,-OR-jobs.html","comScore jobs in Portland, OR",,"http://www.indeed.com/l-Portland,-OR-jobs.html",Portland jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Portland%2C+OR,"Data Scientist salaries in Portland, OR",,Learn more about working at,http://www.indeed.com/cmp/Comscore?jk=d65713b2802c42d0&from=serp-more&campaignid=serp-more&jcid=b39fb6f124ce8586,Comscore,,Related forums:,http://www.indeed.com/forum/cmp/Comscore.html,Comscore,,8
http://www.indeed.com/rc/clk?jk=6c558de2e6526795,Data Scientist,Data Scientist,Ipsos North America,http://www.indeed.com/cmp/Ipsos/reviews?jcid=28393b49152cb366,146 reviews,Ipsos North America reviews,146,-,"Culver City, CA",,,,,,"This is a person/team member with deep knowledge of the available, the possible, and the potential in data analytics....",,2 days ago,2,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Ipsos-North-America-l-Culver-City,-CA-jobs.html","Ipsos North America jobs in Culver City, CA",,"http://www.indeed.com/l-Culver-City,-CA-jobs.html",Culver City jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Culver+City%2C+CA,"Data Scientist salaries in Culver City, CA",,Learn more about working at,http://www.indeed.com/cmp/Ipsos?jk=6c558de2e6526795&from=serp-more&campaignid=serp-more&jcid=28393b49152cb366,Ipsos North America,,Related forums:,http://www.indeed.com/forum/cmp/Ipsos.html,Ipsos,,8
http://www.indeed.com/rc/clk?jk=c5dee7793f9b1ee5,Data Scientist,Data Scientist,"Kanjoya, Inc.",,,,,-,"San Francisco, CA",,,,,,"We're a nimble, sharp, and passionate team, and we're looking for data scientists who want to have impact on a real product used by real people and who have a...",Easily apply,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Kanjoya,+Inc&l=San+Francisco,+CA&nc=jasx","Kanjoya, Inc. jobs in San Francisco, CA",,"http://www.indeed.com/l-San-Francisco,-CA-jobs.html",San Francisco jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=San+Francisco%2C+CA,"Data Scientist salaries in San Francisco, CA",,,,,,,,,,8
http://www.indeed.com/rc/clk?jk=311c6dd0db6d82fd,Data Scientist,Data Scientist,NMR Consulting,http://www.indeed.com/cmp/Nmr-Consulting/reviews?jcid=4fa64ed78edc3abf,3 reviews,Nmr Consulting reviews,3,-,"Huntsville, AL 35801",,,,,,Utilize large-scale data mining and machine learning techniques to discover actionable patterns in the data....,,2 days ago,2,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Nmr-Consulting-l-Huntsville,-AL-jobs.html","NMR Consulting jobs in Huntsville, AL",,"http://www.indeed.com/l-Huntsville,-AL-jobs.html",Huntsville jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Huntsville%2C+AL,"Data Scientist salaries in Huntsville, AL",,Learn more about working at,http://www.indeed.com/cmp/Nmr-Consulting?jk=311c6dd0db6d82fd&from=serp-more&campaignid=serp-more&jcid=4fa64ed78edc3abf,Nmr Consulting,,Related forums:,http://www.indeed.com/forum/cmp/Nmr-Consulting.html,NMR Consulting,,8
http://www.indeed.com/cmp/Rishabh-Software-(RBS)/jobs/Data-Scientist-46d19aa47a03204a?r=1,Data Scientist,Data Scientist,Rishabh Software (RBS),,,,,-,"New York, NY",,,,,,"Job Title: Data Scientist Job Location: New York City, NY Job Duration: 12+ Months Contract (Extendable) Job Description: * Predictive Analytics...",Easily apply,1 day ago,1,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Rishabh+Software+(rbs)&l=New+York,+NY&nc=jasx","Rishabh Software (RBS) jobs in New York, NY",,"http://www.indeed.com/l-New-York,-NY-jobs.html",New York jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=New+York%2C+NY,"Data Scientist salaries in New York, NY",,,http://www.indeed.com/forum/cmp/Rishabh-Software-%28rbs%29.html,Rishabh Software (RBS),,,,,,8
http://www.indeed.com/cmp/NLB-Services-Pvt-Ltd/jobs/Data-Scientist-887c4fa9406efd9f?r=1,Data Scientist,Data Scientist,NLB Services Pvt Ltd,,,,,-,"Bentonville, AR",,,,,,"5+ Years expertise in R, Python and SAS. Expertise in streaming analytics, 3+ years Experience in Hadoop Ecosystem....",Easily apply,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Nlb+Services+Pvt+Ltd&l=Bentonville,+AR&nc=jasx","NLB Services Pvt Ltd jobs in Bentonville, AR",,"http://www.indeed.com/l-Bentonville,-AR-jobs.html",Bentonville jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Bentonville%2C+AR,"Data Scientist salaries in Bentonville, AR",,,http://www.indeed.com/forum/cmp/Nlb-Services-Pvt-Ltd.html,NLB Services Pvt Ltd,,,,,,8
http://www.indeed.com/cmp/ESF/jobs/Data-Scientist-9f11b6c6c898de2c?r=1,Data Scientist - Python,Data Scientist - Python,Energy Sense Finance,,,,,-,"Tampa, FL",,,,,,Expand your education level with new technologies and trends relating to Python scripting and data analytics....,Easily apply,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Energy-Sense-Finance-l-Tampa,-FL-jobs.html","Energy Sense Finance jobs in Tampa, FL",,"http://www.indeed.com/l-Tampa,-FL-jobs.html",Tampa jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Tampa%2C+FL,"Data Scientist salaries in Tampa, FL",,Learn more about working at,http://www.indeed.com/cmp/Esf-2?jk=9f11b6c6c898de2c&from=serp-more&campaignid=serp-more&jcid=77eee439164f7097,Energy Sense Finance,,Related forums:,http://www.indeed.com/forum/cmp/Esf-2.html,ESF,,9
http://www.indeed.com/rc/clk?jk=534bd6c8d68ce642,Data Scientist,Data Scientist,Tilting Point,,,,,-,"New York, NY",,,,,,The Data Scientist will also work to ensure accurate data reporting. The Data Scientist will play a key role in analyzing data and communicating insights that...,Easily apply,2 days ago,2,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Tilting-Point-l-New-York,-NY-jobs.html","Tilting Point jobs in New York, NY",,"http://www.indeed.com/l-New-York,-NY-jobs.html",New York jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=New+York%2C+NY,"Data Scientist salaries in New York, NY",,,http://www.indeed.com/forum/cmp/Tilting-Point.html,Tilting Point,,,,,,9
http://www.indeed.com/rc/clk?jk=2a9b29a3155182a8,Advanced Analytics Data Scientist,Advanced Analytics Data Scientist,The Dow Chemical Company,http://www.indeed.com/cmp/The-Dow-Chemical-Company/reviews?jcid=5e232844f622d780,477 reviews,The Dow Chemical Company reviews,477,-,"Midland, MI",,,,,,"Advanced Analytics Data Scientist. The Dow Chemical Company has an opening for an Advanced Analytics Data Scientist located in Midland, MI....",,9 days ago,9,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=The+Dow+Chemical+Company&l=Midland,+MI&nc=jasx","The Dow Chemical Company jobs in Midland, MI",,"http://www.indeed.com/l-Midland,-MI-jobs.html",Midland jobs,,Salary Search:,http://www.indeed.com/salary?q1=Advanced+Analytic+Data+Scientist&l1=Midland%2C+MI,"Advanced Analytic Data Scientist salaries in Midland, MI",,Learn more about working at,http://www.indeed.com/cmp/The-Dow-Chemical-Company?jk=2a9b29a3155182a8&from=serp-more&campaignid=serp-more&jcid=5e232844f622d780,The Dow Chemical Company,,Related forums:,http://www.indeed.com/forum/cmp/The-Dow-Chemical-Company.html,The Dow Chemical Company,,9
http://www.indeed.com/rc/clk?jk=4c403f753246715d,Advanced Analytics Data Scientist,Advanced Analytics Data Scientist,IBM,http://www.indeed.com/cmp/IBM/reviews?jcid=de71a49b535e21cb,"7,120 reviews",IBM reviews,7120,-,United States,,http://www.indeed.com/jobs?q=Data+Scientist&rbt=Advanced+Analytics+Data+Scientist&rbc=IBM&jtid=5cde8c48ce1d2fca&jcid=de71a49b535e21cb&grp=tcl,+2 locations,,,"At least 3 years of experience with data mining and text mining. At least 3 years of experience designing/building/managing solutions utilizing , for example,...",,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,http://www.indeed.com/q-IBM-l-United-States-jobs.html,IBM jobs in United States,,http://www.indeed.com/l-United-States-jobs.html,United States jobs,,Salary Search:,http://www.indeed.com/salary?q1=Advanced+Analytic+Data+Scientist&l1=United+States,Advanced Analytic Data Scientist salaries in United States,,Learn more about working at,http://www.indeed.com/cmp/IBM?jk=4c403f753246715d&from=serp-more&campaignid=serp-more&jcid=de71a49b535e21cb,IBM,,Related forums:,http://www.indeed.com/forum/cmp/IBM.html,IBM,,9
http://www.indeed.com/rc/clk?jk=0691cbaaea3a156a,Machine Learning Engineer,Machine Learning Engineer,Tetra Tech,http://www.indeed.com/cmp/Tetra-Tech/reviews?jcid=997110e6d9c4c093,91 reviews,Tetra Tech reviews,91,-,"Denver, CO",,,,,,"The Machine Learning Engineer will create predictive models, extract insights from data, and find unexpected patterns in large data sets....",,3 days ago,3,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Tetra-Tech-l-Denver,-CO-jobs.html","Tetra Tech jobs in Denver, CO",,"http://www.indeed.com/l-Denver,-CO-jobs.html",Denver jobs,,Salary Search:,http://www.indeed.com/salary?q1=Machine+Learning+Engineer&l1=Denver%2C+CO,"Machine Learning Engineer salaries in Denver, CO",,Learn more about working at,http://www.indeed.com/cmp/Tetra-Tech?jk=0691cbaaea3a156a&from=serp-more&campaignid=serp-more&jcid=997110e6d9c4c093,Tetra Tech,,Related forums:,http://www.indeed.com/forum/cmp/Tetra-Tech.html,Tetra Tech,,9
http://www.indeed.com/rc/clk?jk=08af7f1f26c7dbc1,Data Scientist,Data Scientist,Quantifind,,,,,-,"Washington, DC",,,,,,Our Data Scientists are tasked with qualitatively understanding that data and then designing algorithms and processes to make it useful....,Easily apply,15 days ago,15,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Quantifind-l-Washington,-DC-jobs.html","Quantifind jobs in Washington, DC",,"http://www.indeed.com/l-Washington,-DC-jobs.html",Washington jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Washington%2C+DC,"Data Scientist salaries in Washington, DC",,,http://www.indeed.com/forum/cmp/Quantifind.html,Quantifind,,,,,,9
http://www.indeed.com/cmp/Okaya-Inc/jobs/Data-Scientist-Permanent-Position-ff6ff7cd5fad53de?r=1,Data Scientist_Permanent Position,Data Scientist_Permanent Position,Okaya Infocom pvt ltd,,,,,-,"Bentonville, AR",,,,,,"Hadoop, Data Scientist:. Demonstration of application of analytics in supply chain management Education in relevant areas desirable*....",Easily apply,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Okaya+Infocom+Pvt+Ltd&l=Bentonville,+AR&nc=jasx","Okaya Infocom pvt ltd jobs in Bentonville, AR",,"http://www.indeed.com/l-Bentonville,-AR-jobs.html",Bentonville jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist+Permanent+Position&l1=Bentonville%2C+AR,"Data Scientist Permanent Position salaries in Bentonville, AR",,,http://www.indeed.com/forum/cmp/Okaya-Inc-1.html,Okaya Inc,,,,,,9
http://www.indeed.com/cmp/Eikon-Consulting/jobs/Data-Scientist-114af52914842482?r=1,Data Scientist,Data Scientist,Eikon Consulting,,,,,-,"Irving, TX",,,,,,"Experience working with large datasets using tools like SQL, Hadoop, MapReduce, Pig/Hive, Spark/Shark Experience in using statistical modeling and distributed...",Easily apply,3 days ago,3,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Eikon-Consulting-l-Irving,-TX-jobs.html","Eikon Consulting jobs in Irving, TX",,"http://www.indeed.com/l-Irving,-TX-jobs.html",Irving jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Irving%2C+TX,"Data Scientist salaries in Irving, TX",,,http://www.indeed.com/forum/cmp/Eikon-Consulting-2.html,Eikon Consulting,,,,,,9
http://www.indeed.com/rc/clk?jk=28286ac6cdf46604,Data Scientist,Data Scientist,Amazon Corporate LLC,http://www.indeed.com/cmp/Amazon.com/reviews?jcid=db9f9b9d28743c59,"4,568 reviews",Amazon Corporate reviews,4568,-,"Seattle, WA",,,,,,"Ability to manage and quantify improvement in an area of the company’s business resulting from the application of business analytics, statistical models,...",,,,,,,,,View all,"http://www.indeed.com/jobs?q=Amazon+Corporate+LLC&l=Seattle,+WA&nc=jasx","Amazon Corporate LLC jobs in Seattle, WA",,"http://www.indeed.com/l-Seattle,-WA-jobs.html",Seattle jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Seattle%2C+WA,"Data Scientist salaries in Seattle, WA",,Learn more about working at,http://www.indeed.com/cmp/Amazon.com?jk=28286ac6cdf46604&from=serp-more&campaignid=serp-more&jcid=db9f9b9d28743c59,Amazon Corporate LLC,,,,,,9
http://www.indeed.com/cmp/Softpath-Systems/jobs/Data-Scientist-de14104e52b4fafe?r=1,Data Scientist,Data Scientist,"Softpath System, LLC.",,,,,-,"Ontario, CA",,,,,,"Data Scientist, SQL,Python:. SAS and/or R – In-depth knowledge of at least one of these analytical tools, for data science R is generally preferred.*....",Easily apply,15 days ago,15,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Softpath-System,-LLC-l-Ontario,-CA-jobs.html","Softpath System, LLC. jobs in Ontario, CA",,"http://www.indeed.com/l-Ontario,-CA-jobs.html",Ontario jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Ontario%2C+CA,"Data Scientist salaries in Ontario, CA",,,http://www.indeed.com/forum/cmp/Softpath-Systems-2.html,Softpath Systems,,,,,,9
http://www.indeed.com/cmp/Techtammaina/jobs/Data-Scientist-4d9aad30fc18a70e?r=1,DATA SCIENTIST,DATA SCIENTIST,TAMMINA SOLUTIONS LLC,,,,,-,"Irving, TX",,,,,,Experience in using statistical modeling and distributed machine learning algorithms on large data sets....,Easily apply,3 days ago,3,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Tammina+Solutions+LLC&l=Irving,+TX&nc=jasx","TAMMINA SOLUTIONS LLC jobs in Irving, TX",,"http://www.indeed.com/l-Irving,-TX-jobs.html",Irving jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Irving%2C+TX,"Data Scientist salaries in Irving, TX",,,http://www.indeed.com/forum/cmp/Techtammaina.html,Techtammaina,,,,,,10
